Alg_ID:0220231444	Alg_Name:ExactPrefixSearch	Alg_Version:6.30	Param:{theta:0.8, bLF:false, bPF:false, index_impl:Count, }	Dataset_Name:PUBMED_n10000_r10000_q5_l1.0	Dataset_nt:10000	Dataset_nr:10000	Dataset_qlen:5	Dataset_lr:1.0	Dataset_numSearched:100	Dataset_numIndexed:10000	Dataset_numDoc:null	Dataset_numRule:42783	Time_Total:10888.596	Time_QS_Total:3718.114	Time_TS_Total:6493.290	Time_SearchPerQuery:102.510	Time_Prepare_Data:3026.417	Time_Preprocess:0.0	Time_QS_Validation:3445.449	Time_TS_Validation:6309.287	Time_BuildIndex:586.088	Time_QS_IndexFilter:63.205	Time_TS_IndexFilter:69.835	Num_Result:114	Num_QS_Result:114	Num_TS_Result:114	Num_QS_Retrieved:823	Num_TS_Retrieved:730	Num_QS_Verified:373178	Num_TS_Verified:324193	Len_SearchedAll:500	Len_IndexedAll:209973	Size_Index_InvList:835912	Size_Index_TransInvList:46606	Len_QS_Retrieved:24048	Len_TS_Retrieved:21192	Len_QS_LF:0	Len_TS_LF:0	Len_QS_PF:0	Len_TS_PF:0	Len_QS_Verified:5244454	Len_TS_Verified:4626290	Mem_Before_Index:203.425	Mem_After_Index:40.925	Space_Index:882518	Num_InvFault:366	Num_QS_RecordFault:0	Num_TS_RecordFault:1029	Num_TinvFault:372	RecordPool.deallocate:22.272	RecordPool.getSpace:29.431	RecordPool_QS.capacity:10000	RecordPool_TS.capacity:10000	Space_Recordstore:2998380	Time_DataFactory.buildTokenIndex:762.674	Time_DataFactory.createRecordStore:1005.137	Time_DataFactory.createRuleset:481.669	Time_QS_Pkduck:35.028	Time_SearchPerQuery_MAX:5965.938	Time_SearchPerQuery_MEAN:102.510	Time_SearchPerQuery_MIN:0.202	Time_SearchPerQuery_STD:599.537	
Alg_ID:0220231459	Alg_Name:ExactPrefixSearch	Alg_Version:6.30	Param:{theta:0.8, bLF:false, bPF:false, index_impl:CountPosition, }	Dataset_Name:PUBMED_n10000_r10000_q5_l1.0	Dataset_nt:10000	Dataset_nr:10000	Dataset_qlen:5	Dataset_lr:1.0	Dataset_numSearched:100	Dataset_numIndexed:10000	Dataset_numDoc:null	Dataset_numRule:42783	Time_Total:1044.829	Time_QS_Total:229.166	Time_TS_Total:233.604	Time_SearchPerQuery:4.925	Time_Prepare_Data:3237.786	Time_Preprocess:0.0	Time_QS_Validation:19.751	Time_TS_Validation:9.275	Time_BuildIndex:502.451	Time_QS_IndexFilter:176.229	Time_TS_IndexFilter:218.792	Num_Result:114	Num_QS_Result:114	Num_TS_Result:114	Num_QS_Retrieved:115	Num_TS_Retrieved:130	Num_QS_Verified:116	Num_TS_Verified:133	Len_SearchedAll:500	Len_IndexedAll:209973	Size_Index_InvList:1303839	Size_Index_TransInvList:99886	Len_QS_Retrieved:3071	Len_TS_Retrieved:715	Len_QS_LF:0	Len_TS_LF:0	Len_QS_PF:0	Len_TS_PF:0	Len_QS_Verified:471	Len_TS_Verified:616	Mem_Before_Index:200.531	Mem_After_Index:40.682	Space_Index:1403725	Num_InvFault:366	Num_QS_RecordFault:763	Num_TS_RecordFault:697	Num_TinvFault:372	RecordPool.deallocate:14.079	RecordPool.getSpace:14.479	RecordPool_QS.capacity:10000	RecordPool_TS.capacity:10000	Space_Recordstore:2998380	Time_DataFactory.buildTokenIndex:1019.582	Time_DataFactory.createRecordStore:964.467	Time_DataFactory.createRuleset:492.086	Time_QS_IndexFilter.getCommonTokenIdxLists:57.612	Time_QS_IndexFilter.getCommonTokenIdxLists.binarySearch:24.654	Time_QS_IndexFilter.getCommonTokenIdxLists.scan:9.429	Time_QS_IndexFilter.getRecord:43.186	Time_QS_IndexFilter.idxList.sort:20.280	Time_QS_IndexFilter.pruneSingleRecord:19.946	Time_QS_Pkduck:17.422	Time_SearchPerQuery_MAX:178.055	Time_SearchPerQuery_MEAN:4.925	Time_SearchPerQuery_MIN:0.291	Time_SearchPerQuery_STD:18.737	Time_TS_IndexFilter.findSegmentRanges:39.075	Time_TS_IndexFilter.getCommonTokenIdxLists:69.568	Time_TS_IndexFilter.getCommonTokenIdxLists.binarySearch:55.338	Time_TS_IndexFilter.getCommonTokenIdxLists.scan:8.659	Time_TS_IndexFilter.getIdxList:1.155	Time_TS_IndexFilter.getRecord:60.847	Time_TS_IndexFilter.sortIdxList:10.857	Time_TS_IndexFilter.splitRecord:14.470	TransLenLazyCalculator.Time_ComputeTransLen:18.068	
Alg_ID:0221031503	Alg_Name:ExactPrefixSearch	Alg_Version:6.30	Param:{theta:0.8, bLF:false, bPF:false, index_impl:CountPosition, }	Dataset_Name:AMAZON_n10000_r10000_q5_l1.0	Dataset_nt:10000	Dataset_nr:10000	Dataset_qlen:5	Dataset_lr:1.0	Dataset_numSearched:100	Dataset_numIndexed:10000	Dataset_numDoc:null	Dataset_numRule:41021	Time_Total:375.350	Time_QS_Total:68.534	Time_TS_Total:97.024	Time_SearchPerQuery:1.734	Time_Prepare_Data:818.694	Time_Preprocess:0.0	Time_QS_Validation:3.535	Time_TS_Validation:29.883	Time_BuildIndex:189.637	Time_QS_IndexFilter:60.305	Time_TS_IndexFilter:64.512	Num_Result:179	Num_QS_Result:161	Num_TS_Result:179	Num_QS_Retrieved:176	Num_TS_Retrieved:663	Num_QS_Verified:176	Num_TS_Verified:779	Len_SearchedAll:500	Len_IndexedAll:211919	Size_Index_InvList:1275647	Size_Index_TransInvList:446309	Len_QS_Retrieved:4744	Len_TS_Retrieved:4235	Len_QS_LF:0	Len_TS_LF:0	Len_QS_PF:0	Len_TS_PF:0	Len_QS_Verified:718	Len_TS_Verified:4727	Mem_Before_Index:191.336	Mem_After_Index:49.926	Space_Index:1721956	Num_InvFault:381	Num_QS_RecordFault:2364	Num_TS_RecordFault:1428	Num_TinvFault:394	RecordPool.deallocate:4.143	RecordPool.getSpace:4.532	RecordPool_QS.capacity:10000	RecordPool_TS.capacity:10000	Space_Recordstore:3397048	Time_DataFactory.buildTokenIndex:217.431	Time_DataFactory.createRecordStore:256.482	Time_DataFactory.createRuleset:157.291	Time_QS_IndexFilter.getCommonTokenIdxLists:32.922	Time_QS_IndexFilter.getCommonTokenIdxLists.binarySearch:16.903	Time_QS_IndexFilter.getCommonTokenIdxLists.scan:8.689	Time_QS_IndexFilter.getRecord:13.455	Time_QS_IndexFilter.idxList.sort:2.481	Time_QS_IndexFilter.pruneSingleRecord:4.081	Time_QS_Pkduck:6.233	Time_SearchPerQuery_MAX:38.168	Time_SearchPerQuery_MEAN:1.734	Time_SearchPerQuery_MIN:0.130	Time_SearchPerQuery_STD:4.852	Time_TS_IndexFilter.findSegmentRanges:10.582	Time_TS_IndexFilter.getCommonTokenIdxLists:25.646	Time_TS_IndexFilter.getCommonTokenIdxLists.binarySearch:15.124	Time_TS_IndexFilter.getCommonTokenIdxLists.scan:8.343	Time_TS_IndexFilter.getIdxList:0.483	Time_TS_IndexFilter.getRecord:13.493	Time_TS_IndexFilter.sortIdxList:3.913	Time_TS_IndexFilter.splitRecord:3.699	TransLenLazyCalculator.Time_ComputeTransLen:3.614	
Alg_ID:0221071505	Alg_Name:ExactPrefixSearch	Alg_Version:6.30	Param:{theta:0.7, bLF:false, bPF:false, index_impl:CountPosition, }	Dataset_Name:WIKI_n10000_r10000_q5_l1.0	Dataset_nt:10000	Dataset_nr:10000	Dataset_qlen:5	Dataset_lr:1.0	Dataset_numSearched:100	Dataset_numIndexed:10000	Dataset_numDoc:null	Dataset_numRule:53449	Time_Total:429.845	Time_QS_Total:69.050	Time_TS_Total:122.688	Time_SearchPerQuery:1.991	Time_Prepare_Data:896.887	Time_Preprocess:0.0	Time_QS_Validation:3.965	Time_TS_Validation:29.231	Time_BuildIndex:218.213	Time_QS_IndexFilter:60.945	Time_TS_IndexFilter:90.593	Num_Result:129	Num_QS_Result:127	Num_TS_Result:128	Num_QS_Retrieved:131	Num_TS_Retrieved:706	Num_QS_Verified:131	Num_TS_Verified:869	Len_SearchedAll:500	Len_IndexedAll:230584	Size_Index_InvList:1481979	Size_Index_TransInvList:454723	Len_QS_Retrieved:3638	Len_TS_Retrieved:5484	Len_QS_LF:0	Len_TS_LF:0	Len_QS_PF:0	Len_TS_PF:0	Len_QS_Verified:528	Len_TS_Verified:6576	Mem_Before_Index:218.157	Mem_After_Index:91.564	Space_Index:1936702	Num_InvFault:397	Num_QS_RecordFault:2988	Num_TS_RecordFault:3058	Num_TinvFault:391	RecordPool.deallocate:6.807	RecordPool.getSpace:7.389	RecordPool_QS.capacity:10000	RecordPool_TS.capacity:10000	Space_Recordstore:3558929	Time_DataFactory.buildTokenIndex:230.002	Time_DataFactory.createRecordStore:269.079	Time_DataFactory.createRuleset:207.835	Time_QS_IndexFilter.getCommonTokenIdxLists:30.651	Time_QS_IndexFilter.getCommonTokenIdxLists.binarySearch:16.352	Time_QS_IndexFilter.getCommonTokenIdxLists.scan:6.784	Time_QS_IndexFilter.getRecord:16.302	Time_QS_IndexFilter.idxList.sort:2.283	Time_QS_IndexFilter.pruneSingleRecord:5.325	Time_QS_Pkduck:5.791	Time_SearchPerQuery_MAX:73.423	Time_SearchPerQuery_MEAN:1.991	Time_SearchPerQuery_MIN:0.107	Time_SearchPerQuery_STD:8.004	Time_TS_IndexFilter.findSegmentRanges:20.586	Time_TS_IndexFilter.getCommonTokenIdxLists:26.807	Time_TS_IndexFilter.getCommonTokenIdxLists.binarySearch:18.021	Time_TS_IndexFilter.getCommonTokenIdxLists.scan:6.862	Time_TS_IndexFilter.getIdxList:1.020	Time_TS_IndexFilter.getRecord:24.820	Time_TS_IndexFilter.sortIdxList:5.067	Time_TS_IndexFilter.splitRecord:4.385	TransLenLazyCalculator.Time_ComputeTransLen:5.601	
Alg_ID:0221071506	Alg_Name:ExactPrefixSearch	Alg_Version:6.30	Param:{theta:0.7, bLF:false, bPF:false, index_impl:Count, }	Dataset_Name:PUBMED_n10000_r10000_q5_l1.0	Dataset_nt:10000	Dataset_nr:10000	Dataset_qlen:5	Dataset_lr:1.0	Dataset_numSearched:100	Dataset_numIndexed:10000	Dataset_numDoc:null	Dataset_numRule:42783	Time_Total:4226.378	Time_QS_Total:1278.615	Time_TS_Total:2762.262	Time_SearchPerQuery:40.472	Time_Prepare_Data:844.469	Time_Preprocess:0.0	Time_QS_Validation:1195.036	Time_TS_Validation:2717.809	Time_BuildIndex:164.935	Time_QS_IndexFilter:18.851	Time_TS_IndexFilter:15.032	Num_Result:115	Num_QS_Result:115	Num_TS_Result:115	Num_QS_Retrieved:872	Num_TS_Retrieved:730	Num_QS_Verified:401953	Num_TS_Verified:324079	Len_SearchedAll:500	Len_IndexedAll:209973	Size_Index_InvList:835912	Size_Index_TransInvList:46606	Len_QS_Retrieved:25571	Len_TS_Retrieved:21192	Len_QS_LF:0	Len_TS_LF:0	Len_QS_PF:0	Len_TS_PF:0	Len_QS_Verified:5679586	Len_TS_Verified:4625624	Mem_Before_Index:203.540	Mem_After_Index:35.464	Space_Index:882518	Num_InvFault:366	Num_QS_RecordFault:0	Num_TS_RecordFault:1073	Num_TinvFault:372	RecordPool.deallocate:3.103	RecordPool.getSpace:3.516	RecordPool_QS.capacity:10000	RecordPool_TS.capacity:10000	Space_Recordstore:2998380	Time_DataFactory.buildTokenIndex:228.491	Time_DataFactory.createRecordStore:240.852	Time_DataFactory.createRuleset:172.924	Time_QS_Pkduck:4.817	Time_SearchPerQuery_MAX:2321.915	Time_SearchPerQuery_MEAN:40.472	Time_SearchPerQuery_MIN:0.141	Time_SearchPerQuery_STD:233.870	
Alg_ID:0221071511	Alg_Name:ExactPrefixSearch	Alg_Version:6.30	Param:{theta:0.7, bLF:false, bPF:false, index_impl:CountPosition, }	Dataset_Name:PUBMED_n10000_r10000_q5_l1.0	Dataset_nt:10000	Dataset_nr:10000	Dataset_qlen:5	Dataset_lr:1.0	Dataset_numSearched:100	Dataset_numIndexed:10000	Dataset_numDoc:null	Dataset_numRule:42783	Time_Total:292.235	Time_QS_Total:44.894	Time_TS_Total:45.748	Time_SearchPerQuery:0.973	Time_Prepare_Data:881.878	Time_Preprocess:0.0	Time_QS_Validation:3.374	Time_TS_Validation:4.508	Time_BuildIndex:182.433	Time_QS_IndexFilter:37.479	Time_TS_IndexFilter:39.808	Num_Result:115	Num_QS_Result:115	Num_TS_Result:115	Num_QS_Retrieved:125	Num_TS_Retrieved:137	Num_QS_Verified:128	Num_TS_Verified:145	Len_SearchedAll:500	Len_IndexedAll:209973	Size_Index_InvList:1303839	Size_Index_TransInvList:99886	Len_QS_Retrieved:3359	Len_TS_Retrieved:811	Len_QS_LF:0	Len_TS_LF:0	Len_QS_PF:0	Len_TS_PF:0	Len_QS_Verified:537	Len_TS_Verified:742	Mem_Before_Index:203.536	Mem_After_Index:61.012	Space_Index:1403725	Num_InvFault:366	Num_QS_RecordFault:807	Num_TS_RecordFault:697	Num_TinvFault:372	RecordPool.deallocate:2.493	RecordPool.getSpace:2.707	RecordPool_QS.capacity:10000	RecordPool_TS.capacity:10000	Space_Recordstore:2998380	Time_DataFactory.buildTokenIndex:247.231	Time_DataFactory.createRecordStore:254.993	Time_DataFactory.createRuleset:176.517	Time_QS_IndexFilter.getCommonTokenIdxLists:19.402	Time_QS_IndexFilter.getCommonTokenIdxLists.binarySearch:8.587	Time_QS_IndexFilter.getCommonTokenIdxLists.scan:3.590	Time_QS_IndexFilter.getRecord:7.659	Time_QS_IndexFilter.idxList.sort:1.727	Time_QS_IndexFilter.pruneSingleRecord:3.008	Time_QS_Pkduck:5.062	Time_SearchPerQuery_MAX:26.370	Time_SearchPerQuery_MEAN:0.973	Time_SearchPerQuery_MIN:0.151	Time_SearchPerQuery_STD:2.791	Time_TS_IndexFilter.findSegmentRanges:6.837	Time_TS_IndexFilter.getCommonTokenIdxLists:15.737	Time_TS_IndexFilter.getCommonTokenIdxLists.binarySearch:10.275	Time_TS_IndexFilter.getCommonTokenIdxLists.scan:3.950	Time_TS_IndexFilter.getIdxList:0.493	Time_TS_IndexFilter.getRecord:6.889	Time_TS_IndexFilter.sortIdxList:2.571	Time_TS_IndexFilter.splitRecord:2.091	TransLenLazyCalculator.Time_ComputeTransLen:2.190	
Alg_ID:0221111514	Alg_Name:ExactPrefixSearch	Alg_Version:6.30	Param:{theta:0.7, bLF:false, bPF:false, index_impl:CountPosition, }	Dataset_Name:AMAZON_n10000_r10000_q5_l1.0	Dataset_nt:10000	Dataset_nr:10000	Dataset_qlen:5	Dataset_lr:1.0	Dataset_numSearched:100	Dataset_numIndexed:10000	Dataset_numDoc:null	Dataset_numRule:41021	Time_Total:1405.421	Time_QS_Total:315.217	Time_TS_Total:386.402	Time_SearchPerQuery:7.387	Time_Prepare_Data:3212.881	Time_Preprocess:0.0	Time_QS_Validation:21.483	Time_TS_Validation:139.002	Time_BuildIndex:591.964	Time_QS_IndexFilter:251.020	Time_TS_IndexFilter:235.619	Num_Result:180	Num_QS_Result:162	Num_TS_Result:180	Num_QS_Retrieved:202	Num_TS_Retrieved:787	Num_QS_Verified:205	Num_TS_Verified:959	Len_SearchedAll:500	Len_IndexedAll:211919	Size_Index_InvList:1275647	Size_Index_TransInvList:446309	Len_QS_Retrieved:5378	Len_TS_Retrieved:5532	Len_QS_LF:0	Len_TS_LF:0	Len_QS_PF:0	Len_TS_PF:0	Len_QS_Verified:834	Len_TS_Verified:6408	Mem_Before_Index:182.961	Mem_After_Index:40.137	Space_Index:1721956	Num_InvFault:381	Num_QS_RecordFault:2770	Num_TS_RecordFault:1428	Num_TinvFault:394	RecordPool.deallocate:24.689	RecordPool.getSpace:25.380	RecordPool_QS.capacity:10000	RecordPool_TS.capacity:10000	Space_Recordstore:3397048	Time_DataFactory.buildTokenIndex:1040.182	Time_DataFactory.createRecordStore:845.258	Time_DataFactory.createRuleset:561.131	Time_QS_IndexFilter.getCommonTokenIdxLists:103.274	Time_QS_IndexFilter.getCommonTokenIdxLists.binarySearch:67.120	Time_QS_IndexFilter.getCommonTokenIdxLists.scan:13.327	Time_QS_IndexFilter.getRecord:93.829	Time_QS_IndexFilter.idxList.sort:26.378	Time_QS_IndexFilter.pruneSingleRecord:9.207	Time_QS_Pkduck:32.296	Time_SearchPerQuery_MAX:163.361	Time_SearchPerQuery_MEAN:7.387	Time_SearchPerQuery_MIN:0.186	Time_SearchPerQuery_STD:22.349	Time_TS_IndexFilter.findSegmentRanges:21.587	Time_TS_IndexFilter.getCommonTokenIdxLists:71.648	Time_TS_IndexFilter.getCommonTokenIdxLists.binarySearch:37.792	Time_TS_IndexFilter.getCommonTokenIdxLists.scan:17.954	Time_TS_IndexFilter.getIdxList:1.124	Time_TS_IndexFilter.getRecord:59.013	Time_TS_IndexFilter.sortIdxList:8.258	Time_TS_IndexFilter.splitRecord:24.195	TransLenLazyCalculator.Time_ComputeTransLen:4.459	
Alg_ID:0221151519	Alg_Name:ExactPrefixSearch	Alg_Version:6.30	Param:{theta:0.6, bLF:false, bPF:false, index_impl:CountPosition, }	Dataset_Name:WIKI_n10000_r10000_q5_l1.0	Dataset_nt:10000	Dataset_nr:10000	Dataset_qlen:5	Dataset_lr:1.0	Dataset_numSearched:100	Dataset_numIndexed:10000	Dataset_numDoc:null	Dataset_numRule:53449	Time_Total:3374.003	Time_QS_Total:750.039	Time_TS_Total:1965.653	Time_SearchPerQuery:27.807	Time_Prepare_Data:1852.973	Time_Preprocess:0.0	Time_QS_Validation:14.706	Time_TS_Validation:431.295	Time_BuildIndex:512.206	Time_QS_IndexFilter:683.788	Time_TS_IndexFilter:1506.123	Num_Result:568	Num_QS_Result:538	Num_TS_Result:568	Num_QS_Retrieved:589	Num_TS_Retrieved:9671	Num_QS_Verified:589	Num_TS_Verified:12597	Len_SearchedAll:500	Len_IndexedAll:230584	Size_Index_InvList:1481979	Size_Index_TransInvList:454723	Len_QS_Retrieved:17103	Len_TS_Retrieved:59385	Len_QS_LF:0	Len_TS_LF:0	Len_QS_PF:0	Len_TS_PF:0	Len_QS_Verified:1939	Len_TS_Verified:75453	Mem_Before_Index:223.961	Mem_After_Index:107.223	Space_Index:1936702	Num_InvFault:397	Num_QS_RecordFault:27897	Num_TS_RecordFault:28546	Num_TinvFault:391	RecordPool.deallocate:173.912	RecordPool.getSpace:181.514	RecordPool_QS.capacity:10000	RecordPool_TS.capacity:10000	Space_Recordstore:3558929	Time_DataFactory.buildTokenIndex:451.750	Time_DataFactory.createRecordStore:642.032	Time_DataFactory.createRuleset:409.056	Time_QS_IndexFilter.getCommonTokenIdxLists:155.452	Time_QS_IndexFilter.getCommonTokenIdxLists.binarySearch:76.705	Time_QS_IndexFilter.getCommonTokenIdxLists.scan:59.076	Time_QS_IndexFilter.getRecord:294.990	Time_QS_IndexFilter.idxList.sort:26.047	Time_QS_IndexFilter.pruneSingleRecord:149.462	Time_QS_Pkduck:36.524	Time_SearchPerQuery_MAX:480.481	Time_SearchPerQuery_MEAN:27.807	Time_SearchPerQuery_MIN:0.235	Time_SearchPerQuery_STD:68.967	Time_TS_IndexFilter.findSegmentRanges:263.854	Time_TS_IndexFilter.getCommonTokenIdxLists:306.236	Time_TS_IndexFilter.getCommonTokenIdxLists.binarySearch:137.549	Time_TS_IndexFilter.getCommonTokenIdxLists.scan:149.827	Time_TS_IndexFilter.getIdxList:20.432	Time_TS_IndexFilter.getRecord:638.863	Time_TS_IndexFilter.sortIdxList:62.261	Time_TS_IndexFilter.splitRecord:76.384	TransLenLazyCalculator.Time_ComputeTransLen:53.972	
Alg_ID:0221151525	Alg_Name:ExactPrefixSearch	Alg_Version:6.30	Param:{theta:0.6, bLF:false, bPF:false, index_impl:Count, }	Dataset_Name:PUBMED_n10000_r10000_q5_l1.0	Dataset_nt:10000	Dataset_nr:10000	Dataset_qlen:5	Dataset_lr:1.0	Dataset_numSearched:100	Dataset_numIndexed:10000	Dataset_numDoc:null	Dataset_numRule:42783	Time_Total:76167.605	Time_QS_Total:21462.095	Time_TS_Total:53800.986	Time_SearchPerQuery:753.095	Time_Prepare_Data:3477.639	Time_Preprocess:0.0	Time_QS_Validation:19875.583	Time_TS_Validation:52748.668	Time_BuildIndex:715.407	Time_QS_IndexFilter:98.886	Time_TS_IndexFilter:111.989	Num_Result:648	Num_QS_Result:631	Num_TS_Result:648	Num_QS_Retrieved:11698	Num_TS_Retrieved:11191	Num_QS_Verified:5003673	Num_TS_Verified:4731968	Len_SearchedAll:500	Len_IndexedAll:209973	Size_Index_InvList:835912	Size_Index_TransInvList:46606	Len_QS_Retrieved:322478	Len_TS_Retrieved:307275	Len_QS_LF:0	Len_TS_LF:0	Len_QS_PF:0	Len_TS_PF:0	Len_QS_Verified:63862238	Len_TS_Verified:60233086	Mem_Before_Index:203.355	Mem_After_Index:50.627	Space_Index:882518	Num_InvFault:366	Num_QS_RecordFault:0	Num_TS_RecordFault:18930	Num_TinvFault:372	RecordPool.deallocate:75.512	RecordPool.getSpace:83.372	RecordPool_QS.capacity:10000	RecordPool_TS.capacity:10000	Space_Recordstore:2998380	Time_DataFactory.buildTokenIndex:1071.034	Time_DataFactory.createRecordStore:980.575	Time_DataFactory.createRuleset:656.610	Time_QS_Pkduck:29.674	Time_SearchPerQuery_MAX:23331.989	Time_SearchPerQuery_MEAN:753.095	Time_SearchPerQuery_MIN:0.187	Time_SearchPerQuery_STD:2889.586	
Alg_ID:0221151646	Alg_Name:ExactPrefixSearch	Alg_Version:6.30	Param:{theta:0.6, bLF:false, bPF:false, index_impl:CountPosition, }	Dataset_Name:PUBMED_n10000_r10000_q5_l1.0	Dataset_nt:10000	Dataset_nr:10000	Dataset_qlen:5	Dataset_lr:1.0	Dataset_numSearched:100	Dataset_numIndexed:10000	Dataset_numDoc:null	Dataset_numRule:42783	Time_Total:2202.354	Time_QS_Total:577.605	Time_TS_Total:778.964	Time_SearchPerQuery:13.883	Time_Prepare_Data:3567.201	Time_Preprocess:0.0	Time_QS_Validation:27.725	Time_TS_Validation:68.959	Time_BuildIndex:695.719	Time_QS_IndexFilter:506.905	Time_TS_IndexFilter:688.257	Num_Result:648	Num_QS_Result:631	Num_TS_Result:648	Num_QS_Retrieved:675	Num_TS_Retrieved:1397	Num_QS_Verified:677	Num_TS_Verified:1531	Len_SearchedAll:500	Len_IndexedAll:209973	Size_Index_InvList:1303839	Size_Index_TransInvList:99886	Len_QS_Retrieved:17367	Len_TS_Retrieved:6892	Len_QS_LF:0	Len_TS_LF:0	Len_QS_PF:0	Len_TS_PF:0	Len_QS_Verified:2116	Len_TS_Verified:7293	Mem_Before_Index:195.324	Mem_After_Index:40.686	Space_Index:1403725	Num_InvFault:366	Num_QS_RecordFault:11436	Num_TS_RecordFault:10958	Num_TinvFault:372	RecordPool.deallocate:94.995	RecordPool.getSpace:108.433	RecordPool_QS.capacity:10000	RecordPool_TS.capacity:10000	Space_Recordstore:2998380	Time_DataFactory.buildTokenIndex:955.079	Time_DataFactory.createRecordStore:1076.615	Time_DataFactory.createRuleset:669.113	Time_QS_IndexFilter.getCommonTokenIdxLists:154.744	Time_QS_IndexFilter.getCommonTokenIdxLists.binarySearch:99.810	Time_QS_IndexFilter.getCommonTokenIdxLists.scan:29.178	Time_QS_IndexFilter.getRecord:216.812	Time_QS_IndexFilter.idxList.sort:9.980	Time_QS_IndexFilter.pruneSingleRecord:34.088	Time_QS_Pkduck:26.422	Time_SearchPerQuery_MAX:270.343	Time_SearchPerQuery_MEAN:13.883	Time_SearchPerQuery_MIN:0.242	Time_SearchPerQuery_STD:39.128	Time_TS_IndexFilter.findSegmentRanges:113.955	Time_TS_IndexFilter.getCommonTokenIdxLists:178.109	Time_TS_IndexFilter.getCommonTokenIdxLists.binarySearch:129.491	Time_TS_IndexFilter.getCommonTokenIdxLists.scan:44.270	Time_TS_IndexFilter.getIdxList:14.405	Time_TS_IndexFilter.getRecord:249.819	Time_TS_IndexFilter.sortIdxList:25.886	Time_TS_IndexFilter.splitRecord:44.764	TransLenLazyCalculator.Time_ComputeTransLen:17.877	
Alg_ID:0221191652	Alg_Name:ExactPrefixSearch	Alg_Version:6.30	Param:{theta:0.6, bLF:false, bPF:false, index_impl:CountPosition, }	Dataset_Name:AMAZON_n10000_r10000_q5_l1.0	Dataset_nt:10000	Dataset_nr:10000	Dataset_qlen:5	Dataset_lr:1.0	Dataset_numSearched:100	Dataset_numIndexed:10000	Dataset_numDoc:null	Dataset_numRule:41021	Time_Total:3224.651	Time_QS_Total:715.655	Time_TS_Total:1728.984	Time_SearchPerQuery:25.166	Time_Prepare_Data:2220.522	Time_Preprocess:0.0	Time_QS_Validation:40.505	Time_TS_Validation:544.097	Time_BuildIndex:507.106	Time_QS_IndexFilter:608.736	Time_TS_IndexFilter:1138.149	Num_Result:1577	Num_QS_Result:1157	Num_TS_Result:1577	Num_QS_Retrieved:1337	Num_TS_Retrieved:6470	Num_QS_Verified:1351	Num_TS_Verified:7919	Len_SearchedAll:500	Len_IndexedAll:211919	Size_Index_InvList:1275647	Size_Index_TransInvList:446309	Len_QS_Retrieved:34925	Len_TS_Retrieved:35451	Len_QS_LF:0	Len_TS_LF:0	Len_QS_PF:0	Len_TS_PF:0	Len_QS_Verified:4238	Len_TS_Verified:41010	Mem_Before_Index:191.273	Mem_After_Index:50.148	Space_Index:1721956	Num_InvFault:381	Num_QS_RecordFault:20461	Num_TS_RecordFault:17878	Num_TinvFault:394	RecordPool.deallocate:88.617	RecordPool.getSpace:116.409	RecordPool_QS.capacity:10000	RecordPool_TS.capacity:10000	Space_Recordstore:3397048	Time_DataFactory.buildTokenIndex:749.207	Time_DataFactory.createRecordStore:684.918	Time_DataFactory.createRuleset:348.431	Time_QS_IndexFilter.getCommonTokenIdxLists:202.238	Time_QS_IndexFilter.getCommonTokenIdxLists.binarySearch:137.700	Time_QS_IndexFilter.getCommonTokenIdxLists.scan:45.649	Time_QS_IndexFilter.getRecord:238.677	Time_QS_IndexFilter.idxList.sort:21.153	Time_QS_IndexFilter.pruneSingleRecord:75.222	Time_QS_Pkduck:67.012	Time_SearchPerQuery_MAX:456.034	Time_SearchPerQuery_MEAN:25.166	Time_SearchPerQuery_MIN:0.236	Time_SearchPerQuery_STD:57.171	Time_TS_IndexFilter.findSegmentRanges:168.692	Time_TS_IndexFilter.getCommonTokenIdxLists:217.510	Time_TS_IndexFilter.getCommonTokenIdxLists.binarySearch:135.447	Time_TS_IndexFilter.getCommonTokenIdxLists.scan:59.854	Time_TS_IndexFilter.getIdxList:9.449	Time_TS_IndexFilter.getRecord:505.860	Time_TS_IndexFilter.sortIdxList:50.464	Time_TS_IndexFilter.splitRecord:86.834	TransLenLazyCalculator.Time_ComputeTransLen:48.874	
